gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
CNNM1	261.8464548148768	2.47838198190089	0.36098848060558963	2.8285364362891546e-13	1.8893301273980992e-12
CNR1	43.45161669443149	2.4749324078197747	0.3687373509991463	8.143360155878674e-13	5.156367996654563e-12
CNTNAP4	61.52897026941271	4.283765785158243	0.5307463844690616	1.4297360940392457e-17	1.4729170913086997e-16
COCH	232.16022990698366	4.275805555981036	0.3211957787577042	5.156723340913589e-42	3.829577652742245e-40
COL11A1	56.23123994366165	2.5811136439125013	0.4237354760787466	4.35653796107199e-11	2.2694663231069028e-10
COL15A1	1004.8280334765026	3.770499248436715	0.19667036671866092	3.42325905097999e-83	3.5873853043686415e-80
COL22A1	119.80860779568506	3.9887806424496097	0.41260712434268815	1.462700303885232e-23	2.600463320658542e-22
COL24A1	44.38398152957642	3.8810318999010773	0.37784700196053134	3.850637174100524e-26	8.709180937057335e-25
COL25A1	18.241885069311767	-2.819129960258035	0.2797619790540517	2.8961746449339176e-25	5.977083405622373e-24
COL2A1	350.1933959402889	7.733606934435477	0.6046772221526716	1.244529411677752e-39	7.851357288453993e-38
COL6A6	20.511583593870014	-3.3458315657407445	0.2642024028977357	4.797224026344344e-38	2.750457045864236e-36
COL7A1	750.3518306446767	3.155586941801414	0.30029512867544367	3.60821659339286e-27	8.967297707663969e-26
COL9A1	25.754028114582386	3.8063478048402297	0.30136154681706295	6.771271520961744e-38	3.8588064864018545e-36
COLCA2	114.632765613004	2.6787239918233356	0.23737899604694856	6.557262800331234e-31	2.257110368661461e-29
COLEC10	264.8455921534012	-3.802804307391947	0.306941574417402	1.4033428889458606e-36	7.272323328073013e-35
COLEC12	149.70465454138355	2.032905451710409	0.282460963982469	3.344573704466942e-14	2.4481448889157907e-13
COMP	111.7960233592618	3.1252232908427344	0.4139072259521852	1.7544602293809527e-15	1.4728252472991952e-14
COX4I2	93.2816725176113	2.8493497979693676	0.19740163853433873	1.3411699008580326e-48	1.413323343010339e-46
COX7B2	230.70874971256	8.937299125244644	0.7092293911785948	4.659529720482828e-38	2.6878504317268374e-36
CPA1	10.559129214626502	2.649419079581582	0.6037339208384112	3.237305962691317e-7	1.0492319995574967e-6
CPA2	14.27149181247823	4.566781213466606	0.7229638137180714	2.7321943274890902e-12	1.6329968821111124e-11
CPA6	16.39232320784504	4.694389347134554	0.5018864554440712	8.222909222869108e-23	1.3786143473194677e-21
CPEB3	739.044843479321	-2.2055207611909577	0.16694116561198033	4.4937054775566996e-41	3.235296428364581e-39
CPLX2	2517.697813719389	8.98776688280003	0.5327696457094269	2.1366194120580544e-65	5.167057944827062e-63
CPNE7	114.8831805820164	2.411036278864289	0.29812975416905313	2.836079874185984e-17	2.8516511016402035e-16
CPXM1	135.2383860499062	2.3437754592807587	0.24984207660688124	3.2741869793061653e-22	5.216299745832111e-21
CR1	56.27610004369157	-2.0117798813810657	0.25829238761584233	3.8989236164993057e-16	3.4872165091525087e-15
CREG2	9.71533034140384	2.998535987897577	0.3166382769562985	1.1870252033706392e-22	1.9675620747961656e-21
CRHBP	664.2603753183366	-4.304803586957305	0.32078149665808375	1.1525834625821234e-42	8.837878802718126e-41
CRIP3	330.76392882400097	2.1070256621936623	0.1894110361663249	6.098580073639258e-30	1.9564203389295466e-28
CRISP2	6.606491726703644	3.5071269602946793	0.9476557319738477	3.0484175472564597e-6	8.713789997560024e-6
CRLF2	12.893362803531648	2.420501409640281	0.43777221611884665	1.2387129975378924e-9	5.421309343980804e-9
CRYBA2	2.86666183511103	2.552159088600512	0.5806675985568931	3.2286012669751035e-7	1.0465905774007799e-6
CSAG1	189.73159484691595	5.449059750778404	0.5911323045959728	5.588039856114948e-23	9.530487866717563e-22
CSF3	2.4404160551651906	-2.764499267813001	0.40395524518240533	3.013967020166162e-13	2.0096309615197707e-12
CSMD1	109.28665841471681	6.363527497866433	0.5377602043205045	2.1877747115257213e-35	1.0474110249621747e-33
CSMD2	65.6405868755325	2.9912774552328565	0.28503733564657924	3.9539319850977934e-27	9.789709894244863e-26
CSN2	3.050924608322321	2.732792788360591	1.1522943726375032	2.1684041953735553e-4	4.8268360086536904e-4
CSPG4	496.1420194315987	2.1092735571602117	0.1607094861333106	1.5580811398850518e-40	1.0422015794911961e-38
CSPG5	62.803416816349454	2.487938563492697	0.22610864115687312	1.6747320106571172e-29	5.187269280299705e-28
CSRNP1	1970.707410441288	-2.2265450135389258	0.13929406261088723	9.66213199165415e-59	1.6419531149420923e-56
CST1	117.56605183463434	6.825742568942263	0.6596430895606286	5.677208273505196e-28	1.5082983051144859e-26
CST2	16.69864982006301	2.8971680815170626	0.41341057462334163	9.400477066309505e-14	6.596770792477536e-13
CST4	3.665222301214518	2.590398986539267	1.0107760949452673	1.550296801114107e-4	3.5279585667047174e-4
CSTL1	3.5936991758583874	2.2499465399442444	0.5032138032777015	2.5332659268703523e-7	8.330717430013154e-7
CT55	3.8163720745831555	3.224693408984673	0.9972800833456987	1.5994108581710354e-5	4.166508357641243e-5
CT83	4.202691181866952	3.0377850092323877	1.089277136818107	6.132627085595895e-5	1.473627321217775e-4
CTAG2	219.21675215754175	10.159467002360572	0.7860348780074907	6.626542463134478e-40	4.280701043907728e-38
CTD-2501B8.1	1.5861626573962648	2.244378606196453	0.7118793869098324	3.6345259097818286e-5	9.023172181654993e-5
CTHRC1	307.39841656806846	3.8668689096268127	0.28500279666206424	2.867268474137498e-43	2.2820795454707016e-41
CTNNA2	368.96624879174726	5.697005455767365	0.5667953060991441	1.0870441936023826e-26	2.595558813154651e-25
CTNNA3	123.82021483481279	-2.022379995638262	0.3373167086588409	9.493628232722404e-11	4.772876048876404e-10
CTNND2	363.2797843128232	2.0227858241365175	0.4811578391461206	8.496493981475707e-7	2.601353124047659e-6
CTSV	131.35104741790008	3.720280631256458	0.3250158216825053	1.171925582002245e-31	4.3091680805669295e-30
CWH43	12.599929675739373	-2.580007541773704	0.4571107083638541	6.162992717636607e-10	2.8107478634617823e-9
CXCL12	3317.6143822663366	-2.6443310062823335	0.22439366353333157	1.9877654201949605e-33	8.277090313716896e-32
CXCL14	412.42497033632503	-3.5245504291175767	0.3909164519612542	8.774278592313119e-21	1.229637571224386e-19
CXCL17	43.51703161500878	3.040289702519323	0.3699433653787802	8.519315077858577e-18	8.97263206664692e-17
CXCR1	20.836430844719303	-2.2568115100230113	0.26389974804286054	6.381733087671633e-19	7.537797822964935e-18
CXCR2	19.57090218406831	-2.3309369706911434	0.24964566409631128	5.016303153291701e-22	7.832990594415675e-21
CXorf36	423.37079026257913	2.212608940539978	0.11944089344906529	7.868283551587074e-78	4.122762017599638e-75
CXorf67	5.365678868018032	3.725893329077496	0.7869847741369814	4.454761911603201e-8	1.6082329940396397e-7
CYP17A1	3163.002238185913	4.071672830288355	0.37837754301464094	1.77078612159068e-28	4.94849460912074e-27
CYP19A1	31.154006359723137	4.803020915225706	0.49966535830606384	5.3678348522530166e-24	9.878387201760844e-23
CYP1A2	7279.152802080606	-2.9653384397664486	0.4762840933713253	1.76170994356682e-11	9.626632290121937e-11
CYP26A1	266.4893226006544	-3.709473817972421	0.3596834104120857	2.814038580050207e-26	6.4418943853746435e-25
CYP2B6	8987.021437564426	-2.499380228960545	0.28688739040594546	1.3287766891748986e-19	1.6720957096668522e-18
CYP2C19	129.4586101993794	-3.546874514302715	0.342327736225429	1.7997410984433865e-26	4.196355542637528e-25
CYP2C8	22238.47343556322	-2.561253397508801	0.2742545006518135	4.2186924758932036e-22	6.642503854154716e-21
CYP2W1	15.150562940435554	2.486078981996895	0.31544848781542795	1.4341740932949551e-16	1.3479235636184722e-15
CYP39A1	1118.7249014014635	-2.290395352300681	0.2914754099171069	1.9527128415352928e-16	1.8073612526928473e-15
CYP4A11	21236.414246524968	-2.1264174317972704	0.237487251746086	2.0193410853344354e-20	2.7442961738230154e-19
CYP4A22	5715.645458889487	-2.0424778726910495	0.24854172356925544	1.2219037891342905e-17	1.2671122140978626e-16
DACH1	37.196768335632505	-2.552850764971916	0.218643323524554	7.416297662075019e-33	2.976460059568534e-31
DACH2	7.76989843991244	4.549775721638845	0.5258908631356781	6.569736616312202e-20	8.482199985865644e-19
DAND5	6.479603748833112	2.8550372466412424	0.3515717534055009	1.8696558196668208e-17	1.9042828145990954e-16
DBH	458.9068322286064	-3.1369810225588806	0.23749248368616444	3.717334271577529e-41	2.707338855782507e-39
DCAF4L1	16.764564089547477	2.0665158363933767	0.24378940044440453	1.3759221641321417e-18	1.5634951675918427e-17
DCAF4L2	412.94205323215425	9.230790382697348	0.7505406543790457	2.1650445049552624e-36	1.1067543224111414e-34
DCAF8L1	13.96396533164448	7.873766568592153	0.8621648484065615	3.611546844727463e-22	5.719950304961724e-21
DCAF8L2	21.05357112610763	6.134948130018653	0.75991081988771	6.843622923328242e-19	8.048083491442683e-18
DCC	17.716917761783353	2.989009628782856	0.4610571977185906	3.378776995007528e-12	2.001681208365305e-11
DCN	4733.282006200531	-2.2061017771594833	0.3037772287415402	1.938350410595851e-14	1.4526461579288653e-13
DCST1	19.557095075966295	2.1733045257909778	0.22688116315509038	5.690083360405097e-23	9.695758123515929e-22
DCX	12.773246008430302	2.193768113017194	0.40085178672823424	1.8269518712646246e-9	7.82866723027365e-9
DDN	6.416694401281662	2.073496503174378	0.390129766353615	4.397737168661983e-9	1.7932234373642667e-8
DDX53	24.65439542735413	6.340509980512746	0.7336718992521801	5.260407247909623e-21	7.528608643195691e-20
DEFA3	1.7770566109985737	-2.926389192016246	0.44985198659077513	2.925888848329744e-12	1.7437927755464127e-11
DEFB132	65.2799019998127	2.2947586982787147	0.4247173595504012	2.582308979894798e-9	1.0841329687904646e-8
DEPDC1	208.4152728289548	3.7212134677461797	0.2213415634545649	1.0706739277951546e-64	2.433267746987952e-62
DEPDC1B	214.69186553207638	3.09925599694733	0.2297772898708695	8.622781329466373e-43	6.693478362869308e-41
DGKI	20.152504178687767	2.1041874272349146	0.20495698311420774	6.235442768303937e-26	1.380506536837056e-24
DGKK	10.65856549638715	3.0255746999409783	0.5426184154036783	8.357053006516614e-10	3.7470665762282595e-9
DHRS7C	0.5204065615551031	-2.6255851003688933	0.7181879000947687	5.704805028951111e-6	1.5718629456778385e-5
DIAPH3	145.25336119282562	3.360442454516197	0.22031150331490534	8.431681626761834e-54	1.1869164964597649e-51
DIO2	130.51996190394743	4.0525463767955285	0.40447883552333525	4.175963632224193e-25	8.460923952163797e-24
DIRAS1	55.863417159464746	3.2142406635933125	0.373941075889453	3.587874017580504e-19	4.330010722560528e-18
DIRAS3	103.86616654775897	-2.722478902625509	0.2877120326739365	1.243398627399679e-22	2.057388448126328e-21
DKK1	570.6276488659033	5.3250547165241935	0.4665315360360524	7.784693785621758e-33	3.1176789570739537e-31
DKK4	126.15103562069729	3.9496984282357874	0.47432236033286745	2.754525633339115e-18	3.0563892365691605e-17
DLGAP5	243.49023314974187	3.6647987223398975	0.20093972490285317	1.4330278189205818e-75	6.143455397340666e-73
DLK1	2223.572901220554	5.762295300900883	0.6930791863696606	1.155886397602224e-19	1.4652879783582492e-18
DLL3	2.481474918797637	2.516948412084736	0.5416961391501058	1.0634216281355296e-7	3.6571234588004547e-7
DLX1	9.005149979763024	3.922831702039195	0.4925385285285877	5.4663238828778546e-17	5.367582894467724e-16
DLX2	4.733510313757741	3.311102781457562	0.5742201371504327	2.705166533633511e-10	1.290530003134267e-9
DLX4	12.591936392136969	2.4759950926181364	0.3858646713754419	5.7813474155857265e-12	3.342207190373334e-11
DLX5	12.22906569677454	4.596798128211327	0.4987118337820933	3.656544224792986e-22	5.786358532908565e-21
DLX6	14.882886254692272	5.1954674036553365	0.7303419355850953	3.616727507152148e-15	2.9317718507697016e-14
DMBT1	27.534145164828352	3.4212811429711794	0.4681084374937603	1.0750687438662268e-14	8.304267696784863e-14
DMBX1	8.229078508178743	4.313594995778364	0.5612295878181653	2.8600850552926237e-16	2.6050113181064588e-15
DMC1	19.328953037632157	2.254688127940594	0.282323121003309	7.17408373899291e-17	6.946855316664439e-16
DNAH12	40.861804653653365	2.605917797130105	0.31360779545789796	4.052158315465994e-18	4.415705505755924e-17
DNAJC6	200.11399038758464	2.523784035467379	0.20670025668240197	1.2251862246135016e-35	6.0027760402297356e-34
DNASE1L2	39.05416436300671	2.5429287462910977	0.2641622816065674	2.711377017244301e-23	4.753225341661641e-22
DNASE1L3	1394.1767919770552	-2.796069518813463	0.23412587033568646	2.966813889037437e-34	1.313685689880591e-32
DNER	28.644077217589064	4.4253780992512	0.563169237090145	6.119459819517501e-17	5.971617722481046e-16
DOCK3	19.429884178563174	2.101751489619722	0.23676173498436484	4.085075645450034e-20	5.3623369450329845e-19
DPF1	6.551944686740335	2.0930550871450837	0.29237960699435545	4.336021237941297e-14	3.131331110692446e-13
DQX1	92.8025599938432	5.914519892821312	0.524803980844411	1.653826274752435e-32	6.512760964646176e-31
DRC1	7.782589164619487	2.253107807284514	0.31362296705288467	3.333113647297483e-14	2.440703522087439e-13
DRGX	8.156715604681837	4.154087835663227	0.5869036687250122	3.283528689233831e-14	2.407197888263418e-13
DRP2	4.289812609204095	3.226581736830589	0.41936818220526795	5.885652801181883e-16	5.1792683518367014e-15
DSCAM	5.075216706386584	-2.01724521578166	0.31243310327140666	5.360729887144264e-12	3.109454116273132e-11
DSCC1	165.54741552910014	2.081785135095779	0.1402265875728077	5.064561497308104e-51	6.203430098943037e-49
DSCR4	15.308562565358738	7.941098856197054	0.9563966724746036	5.068100306361291e-19	6.020124438217446e-18
DSCR8	56.31013111830636	7.6990825474650455	0.6883332538643399	2.6453976386558437e-31	9.468716443636658e-30
DTL	456.8299739336203	3.239614733424634	0.19070903728327443	5.323161563781598e-66	1.414236571515666e-63
DUOX1	143.9922974172518	2.1131204895069087	0.22372554310697051	2.146803856258688e-22	3.493974214029994e-21
DUOX2	381.74770228131723	2.6467333500847525	0.4333012561805782	3.8496936649892716e-11	2.019938013983105e-10
DUOXA2	115.69048901214204	3.1043129876558297	0.4868040252197413	6.702458027023193e-12	3.852177506512446e-11
DUSP13	9.176136149471992	4.326806418520072	0.5234789668970286	2.6983566453697098e-18	2.997591366408059e-17
DUSP9	1116.010391920324	4.9379960958059455	0.31798049213118906	1.2193426452728556e-56	1.9008644890728822e-54
DYDC1	2.94512045303705	2.4780741926821097	0.47527953743623075	6.634593282480931e-9	2.6486419701045036e-8
DYDC2	93.41053803169882	3.421688880887628	0.3391665028720252	2.9722406944334416e-25	6.120674259726857e-24
DYNC1I1	262.02592255548933	3.8039498261971927	0.34335956855996147	7.144055879055114e-30	2.280174721600958e-28
E2F1	886.0067165696491	3.677353864005063	0.2078764598083312	2.767442789387158e-71	9.667087654853697e-69
E2F2	111.82931012130743	2.9566336268385287	0.20055341137414495	1.526530337978946e-50	1.8110026267482303e-48
E2F7	79.78836865744499	3.4537427638710394	0.23894035940755987	1.274516254398805e-48	1.3506292194789134e-46
E2F8	137.16347127554837	3.6103528587583567	0.2250420202055853	3.537874687449592e-59	6.179160206422376e-57
EBF2	48.5824922462199	5.1647928159364405	0.27785653903123103	1.2028952351338796e-79	7.090691506353241e-77
EBF3	41.18036082843703	2.24817927085588	0.21817977102285907	3.728419326934892e-26	8.442878002877896e-25
ECEL1	111.45883657510011	4.2208588395431	0.4890293236928883	1.4489240661412274e-19	1.8160169209051144e-18
ECM1	714.827512878088	-3.040952810221539	0.19233110780737792	1.213595941041488e-57	1.9906139335535293e-55
ECT2	518.482508231569	2.323622772866339	0.16986298075600123	7.090814388529257e-44	5.892248097393276e-42
EDARADD	69.25222445318829	2.1707675422400805	0.3020527551234527	3.4226469038502674e-14	2.503349691637363e-13
EDIL3	250.34067315378337	2.5436706445758275	0.22127795243723294	6.1248494586168e-32	2.3292950672961432e-30
EEF1A2	3888.2958824411776	3.8260317088303144	0.40051632201399534	5.153026730194529e-23	8.828478039206122e-22
EFHC2	7.510606743782308	2.0297379505577537	0.4494117386746816	2.192358651080668e-7	7.264089449382512e-7
EFNA3	134.70261110359635	2.0864482574798546	0.2005426746752207	1.510244566063661e-26	3.55208768698988e-25
EFNB3	39.9592631756483	-2.0808440645883004	0.22767322815658697	3.820706845416045e-21	5.552387767725953e-20
EGF	55.12394282579854	4.582825122453522	0.5101088650468247	3.199136789934745e-21	4.6743080765715794e-20
EGFL6	14.402266985499036	3.9792259389539284	0.3752035546686713	1.0511182813386941e-27	2.7373458088579044e-26
EGR1	7678.6215048400945	-2.5886282318943876	0.2169915331482061	3.574034299875179e-34	1.5714920512481467e-32
EGR2	199.69836022636775	-2.5733133352490594	0.22451277126939076	8.902655338122388e-32	3.3253621315446056e-30
EGR3	77.06467046105448	-2.1242793733571324	0.2230732127767958	1.0147233794382845e-22	1.6923719811091387e-21
EHD3	356.1214338020613	-2.110856527728578	0.16269676015239593	1.1208250837634394e-39	7.118560119538639e-38
ELAVL2	4.1967235257361155	2.3507948536695427	0.3700658324642045	9.268900060286016e-12	5.230010823726447e-11
ELFN2	299.4146950910425	3.649846030035969	0.3302869841303408	1.0574477301745988e-29	3.329989404721779e-28
ELOVL3	13.523650861217071	2.365184813925229	0.37346319380143767	1.0413550144488918e-11	5.846154654032574e-11
EME1	98.01821808951382	3.2218580938439505	0.19183485225264035	1.370440354819314e-64	3.0697103133699115e-62
EMX1	72.83036764049172	3.717083962855232	0.35352193346000454	3.415152145830028e-27	8.509909501557704e-26
EN1	3.5306443920581425	3.2524012296650118	0.6780966395523037	4.3842884559369594e-8	1.5837003666093232e-7
EN2	11.19958044768229	3.494477118294205	0.5533741163985505	9.374374740895109e-12	5.286362652840192e-11
EPHA10	45.9385332348642	3.1761916601311557	0.406783765628997	2.3994365671762416e-16	2.2046065254089352e-15
EPHA2	1449.8697090938938	-2.085761284037817	0.1681089959465088	1.583855100336862e-36	8.162912228867275e-35
EPHB1	48.192623571177286	-2.1082493969001717	0.20689740222642664	1.3687612480228958e-25	2.9075386735873743e-24
EPHB2	471.8216698365866	2.427375072996488	0.29611631071971334	1.1326330201422502e-17	1.178425629285343e-16
EPHX4	11.232584554321189	2.396620140025915	0.26718329749217934	1.4177163176816455e-20	1.9505749745024712e-19
EPPK1	453.84747030737435	3.3174474359763724	0.3032679037056855	3.642936831736322e-29	1.0924756352470944e-27
EPS8L3	731.2765116337426	4.805783761662516	0.32445392785385363	9.657261142207797e-52	1.2563097718997633e-49
ERC2	9.5284793038669	2.960282437293348	0.44553778100856484	1.1586782529924933e-12	7.232345428920385e-12
ERCC6L	63.0834768496225	3.168130637870916	0.20627446277387515	1.5315898606377634e-54	2.205372484061842e-52
ERICH4	2.89354604662979	2.9861052606549587	0.517998216075257	2.8623757719701806e-10	1.3593402363210855e-9
ERVFRD-1	4.816415285600509	-2.104750959069245	0.30565796163453474	2.9614547625183715e-13	1.975315459171996e-12
ESM1	454.18958620249583	4.156477326810691	0.2327653614064245	8.753720531375635e-73	3.3698251098640533e-70
ESR1	615.9974063259979	-2.330842552223052	0.28415948810778346	1.158692829263936e-17	1.2048744673873003e-16
ETV4	903.5389218787082	2.9126025618767657	0.2929269375959195	1.1326531435479791e-24	2.1958105084013905e-23
EVPL	151.69028690365425	2.3748676892369485	0.4009852496151328	1.308754811482388e-10	6.477838364994039e-10
EVX1	12.658301575042465	5.4517004910282685	0.5329675192481418	2.5864704757587055e-27	6.54800179698885e-26
EXO1	192.90248090865904	3.577980208138183	0.19388652292978237	2.766304661635394e-77	1.3071909726213876e-74
EXTL1	10.008221612591433	2.1815415516056103	0.3040978919455077	3.736756257857559e-14	2.7256934761008174e-13
EYA1	5.527723212440379	2.6488299370835775	0.48589833474907085	1.7758324156450993e-9	7.62173534842173e-9
EZH2	498.09282930920904	2.378601393150323	0.13958992974142906	2.071801220905708e-66	5.832893497006623e-64
F2RL3	174.23765904759097	2.213896055853177	0.24525604825867237	9.768926720377044e-21	1.3619457851180502e-19
FABP4	457.76188417594375	2.355361644604526	0.2860543042603956	8.773675564550015e-18	9.225074814610196e-17
FABP6	8.392163717873022	3.177733063569718	0.5424167092170372	1.6200447742907485e-10	7.914764200322816e-10
FAM101A	39.5639778938104	2.943217837674404	0.34146547415192796	2.768625921978316e-19	3.3868087397066774e-18
FAM111B	307.83906950582076	2.577841563939139	0.19878673234762823	8.055628715775855e-40	5.168480424002721e-38
FAM132B	61.06241207804341	2.613381358300928	0.21626277098915384	5.459056534289648e-35	2.548865925898654e-33
FAM133A	141.00646273555014	5.168362780821596	0.5089545168703968	1.0069548077539638e-26	2.41043001759683e-25
FAM134B	1037.6902802128807	-2.1518000463162235	0.2940970241404757	1.3379214902886696e-14	1.0196853766187949e-13
FAM155B	69.67551786285902	2.561687210525048	0.32528587698153033	1.4490979257921343e-16	1.3605940355508724e-15
FAM163B	52.44320370254788	-2.1162551199419446	0.39587254229287305	3.6999583310585396e-9	1.5205297167485236e-8
FAM171A2	57.15863644237935	2.026276362005716	0.22662636175893142	2.3873632002367148e-20	3.218930096216237e-19
FAM178B	48.96491747462746	4.419086281729671	0.52720336017007	8.587555210643767e-19	9.968434088515285e-18
FAM180A	118.59065276741762	-2.3848423604562625	0.34401198688914114	1.8593668620051758e-13	1.2648120129103364e-12
FAM182B	10.98947060623722	2.043836075569455	0.276322753164551	7.72643839317148e-15	6.044952609307076e-14
FAM19A4	22.319050740968663	3.38638769095677	0.6688145865243789	1.149290043039311e-8	4.446986273200107e-8
FAM3B	850.0701529747198	2.8879885522853286	0.3857000634681418	2.780458981345171e-15	2.2823236625375963e-14
FAM57B	11.362877444525353	3.9885569709299564	0.3588478804357266	4.018627801902596e-30	1.3203880735240362e-28
FAM64A	69.44493071114995	3.0724453663475533	0.2736200420816214	1.32098922607071e-30	4.473576260569444e-29
FAM65C	142.37433419536563	-2.5353379088130645	0.21964671010008682	3.5480395949500913e-32	1.365850426113134e-30
FAM72B	18.78218761907751	2.1901612950476688	0.22714688589795112	3.048917467218187e-23	5.328504014722121e-22
FAM72C	11.418165819879128	3.139393849694414	0.2986838449726364	3.495241979200819e-27	8.697988054573227e-26
FAM72D	16.650491296474986	3.5757221781587902	0.2872121436683289	7.267116016152658e-37	3.861397448244721e-35
FAM83D	518.1644319622656	2.408322504206397	0.16421469874495895	5.184085313486312e-50	5.962646418798311e-48
FANCB	18.827117115724928	2.2272910663104475	0.21040079417622987	1.961471281684265e-27	5.0066620820582264e-26
FANCD2	312.34036462509397	2.182622520121735	0.16130574215925925	6.281380907629049e-43	4.916418591726421e-41
FANCI	521.3942033749255	2.2367592863755275	0.15306231863658984	1.338178481164004e-49	1.5025036125117025e-47
FAP	102.15572233780608	2.2535963997594224	0.2771654321483743	2.2131043552646937e-17	2.245604489153196e-16
FATE1	18.36227469493614	4.437788866860558	0.3389131233011488	6.708975329129246e-41	4.687088949383888e-39
FBN3	88.3516041025074	3.0940595046544	0.35204769917904205	6.436248815391052e-20	8.321244784422303e-19
FBXL16	138.9533575809498	2.2900533833269843	0.32925134356379065	1.6692103908956987e-13	1.1420498949389034e-12
FBXO43	57.73949419234195	4.010525121648094	0.2230312837623916	1.1445121387616384e-73	4.4976942653043305e-71
FBXW10	62.068305553621855	4.131397827723768	0.3976977993105033	8.522663590952863e-27	2.0531673475880442e-25
FCAR	5.47132742448418	-2.052398230907748	0.2730570239597997	3.138827032794395e-15	2.5586730475194758e-14
FCN2	493.1608007689971	-4.717552440743581	0.3671821106025066	8.607268489422512e-40	5.485098159323543e-38
FCN3	1356.9675517781868	-3.9453099657611315	0.30555972218050487	1.6271706938914716e-39	1.0197116544476687e-37
FDCSP	51.10497662978449	3.5028954935253824	0.5622015771247554	1.5840822070470282e-11	8.703287340012423e-11
FER1L5	9.054063430318745	2.1879843484969914	0.2997793451404363	1.498749991678415e-14	1.1362910407166375e-13
FER1L6	62.57966733748698	5.294254218271883	0.5557843955899039	4.0338412516646335e-24	7.474493863472492e-23
FERMT1	209.6193693928472	2.124769783139231	0.30963673661054275	3.4657179026776347e-13	2.292145523262489e-12
FEZF1	6.771876314699381	4.075221196642377	0.570734827275311	2.3421001664479448e-14	1.7420755299569234e-13
FGF17	10.819542127296037	2.1485491461019133	0.3284765014299297	2.98819385449945e-12	1.778116740612717e-11
FGF19	191.822684991779	2.3617786458257317	0.4986977926072659	7.339822220405433e-8	2.5782321516481877e-7
FGF23	9.055673670784648	-3.233511979715225	0.6752781412171809	4.580448806542763e-8	1.6507643453919783e-7
FHAD1	34.69220144247836	2.0753725841031554	0.25098962915347456	7.903870003473035e-18	8.357102010959186e-17
FIBCD1	14.70104526910187	4.899672253805929	0.5088259827426177	3.6221384666830395e-24	6.73810630148345e-23
FIGF	140.27583102781975	2.067277085109024	0.3063466741442296	7.697930593378241e-13	4.8923876274559895e-12
FITM1	126.97080035509448	-2.0212474317207065	0.2190965251854499	1.778581331723005e-21	2.6626491793881777e-20
FLNC	969.6405148844169	3.1930042924125672	0.358296259965382	2.1995012293359568e-20	2.976269131202593e-19
FLVCR1	624.9179118183117	2.1821075684449243	0.1354917257676841	1.4586060699383275e-59	2.6455467593506417e-57
FMO1	222.06437495512026	2.1404818880213177	0.3516885763098816	5.343498808002308e-11	2.755451558648101e-10
FOS	5900.3004403291325	-3.1482983401522184	0.2390889962914939	6.422197330259688e-41	4.5034166632226203e-39
FOSB	2005.9893598663487	-3.157238293157769	0.30369428329461096	1.1750896736624125e-26	2.7951723221051812e-25
FOXD2	108.2903158125294	2.0755989339628518	0.19182847405378084	1.7900565860281208e-28	4.994946358320776e-27
FOXH1	4.421013747343674	2.21182682670459	0.3312391083874362	1.173647636373882e-12	7.318517476006789e-12
FOXJ1	85.16951564608479	2.515538736816786	0.4117251171687487	3.976595042362142e-11	2.08304671713627e-10
FOXM1	693.5851569009285	3.5779253394940493	0.1987705519115534	1.1024395523296566e-73	4.4245355905519814e-71
FOXN4	153.86061579401192	2.319198924354871	0.38258737973519297	5.783400474702014e-11	2.9717320390712094e-10
FOXS1	104.7945863337392	2.830776483366912	0.22832882665642162	1.1301720128259172e-36	5.889070353020794e-35
FPR2	16.55479829074237	-2.810329744638312	0.2794318646400787	3.5317594131072785e-25	7.225550738551258e-24
FRRS1L	33.98628334696791	3.9498060801318498	0.47803180490188635	4.705898949486675e-18	5.0957159520187803e-17
FSTL4	92.85528717288881	4.268845123472187	0.32577410493241604	8.28972749094593e-41	5.727806947315498e-39
FSTL5	60.49877548569016	3.265436509627793	0.5806964281490178	6.16013921144957e-10	2.8101258995301867e-9
FUT2	109.39047256734277	2.8826264809904423	0.2890790835056511	8.448178100894048e-25	1.6530911153232825e-23
FZD10	12.368207921942078	2.4456831396249545	0.36982340346699416	1.60668050448815e-12	9.868711936229231e-12
G6PD	1834.7980231271122	2.574132449421765	0.21805183802907827	1.5920265742384018e-33	6.703213676307806e-32
GABBR2	130.31202954701365	4.887002166904288	0.45366069133955594	2.914513104332246e-29	8.881496072216341e-28
GABRA2	26.811940562606964	4.135734514394772	0.7358062166884048	3.3409498955492465e-10	1.5739345124811547e-9
GABRA3	37.65380317284515	5.679577476993784	0.7255731047968659	7.107797673688478e-18	7.544985228969374e-17
GABRD	162.73017345738506	4.501663534208231	0.19611684060023551	2.3589454618929946e-118	4.4496788247687554e-114
GABRE	812.3730299984977	2.812009089878964	0.23784137899631894	1.2418822803977691e-33	5.276041769176378e-32
GABRG2	10.60971099465884	4.821730788883577	0.8119473820810691	1.7703579410349034e-11	9.671086545537613e-11
GABRP	54.7711936842148	-2.4211674315554093	0.36434822858117494	1.310891475008778e-12	8.142030257850042e-12
GABRQ	15.81140036042484	4.516465609036293	0.39467165223684997	3.888998646002889e-32	1.4940566488707227e-30
GABRR1	1.7643209006621927	2.2805038760988223	0.5729326895460142	1.935345624174668e-6	5.6722225775026045e-6
