gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
BUB1B	32670.081467808064	2.929204662899627	0.12627291513929767	1.4216876751254125e-120	2.0564347685387775e-118
C10orf81	2221.0920983600654	2.3173924389387577	0.2600978859156175	4.278255353754373e-20	2.224909704020913e-19
C10orf91	338.0564256460534	2.3528387419387795	0.476716897917043	3.539551207879703e-8	9.02179747044002e-8
C10orf96	5.468720875784913	25.304638091785538	2.0153593186548724	1.790414893761112e-36	2.0644206478139752e-35
C11orf20	526.9626492264467	2.624340257829594	0.27532495443481064	8.718093666858929e-23	5.225067293298054e-22
C12orf36	1740.1352823079158	3.1206154802867405	0.5307443803386777	7.406360720891653e-11	2.2704052393278107e-10
C12orf39	2579.7264304199684	2.848557892014367	0.18200363439991427	1.1838523218173339e-56	3.004907496266382e-55
C12orf48	16059.125626636103	2.346794484824185	0.09598277283454276	4.982518605167769e-133	1.0220957484146427e-130
C12orf56	1991.512738837905	3.4672579402471064	0.45666746955471704	3.0803442485237764e-16	1.3023790138268507e-15
C12orf59	1751.7769229151857	2.6739562949758	0.30949040458030713	2.792925978015086e-19	1.3927596617438765e-18
C13orf26	709.0375375030955	-3.189050381529691	0.38042465728011715	8.075061702522132e-19	3.922793698975499e-18
C13orf38-SOHLH2	6493.648632180428	5.412724848714612	0.4491237528416419	9.606030944812527e-35	1.0190883322505626e-33
C14orf180	9155.48266070181	-3.2461662637766118	0.266032263879496	3.928741800545468e-36	4.4660986765394706e-35
C14orf34	306.13080064058784	2.512900940313396	0.5267462650387786	6.719636607296728e-8	1.6821455518487982e-7
C14orf39	53.918612680745376	3.4721758935845037	1.147574024906984	1.8567699355860946e-5	3.8186304772603195e-5
C15orf2	1601.709525165409	-2.247190767273194	0.2486961175564845	1.4311958345169928e-20	7.6437713623375e-20
C15orf27	3716.033227961007	2.2974026908912104	0.17134513609962893	5.2739644339706716e-42	7.813986044159436e-41
C15orf42	13403.790996877327	3.0866006100850814	0.13475461509185435	7.743816611846371e-118	1.0590255869473537e-115
C16orf59	12046.81498349274	2.1236822722207496	0.10707432302209284	1.6887608845894315e-88	1.1908402925237663e-86
C16orf92	169.61776377497569	2.4365661681151747	0.39096090228294267	2.6362879041982293e-11	8.302559184680119e-11
C17orf82	1735.801034411584	2.5612154830180534	0.197080672931626	8.80050981690942e-40	1.1834535400391004e-38
C18orf26	101.3873288532764	3.799256461590463	1.0117472439059008	1.4164717190539487e-6	3.2036367986822046e-6
C19orf21	22604.047656063012	3.3482814880857936	0.33964155099698035	6.886800613243722e-25	4.607194065752879e-24
C19orf77	156524.79427288627	-2.1163585331386945	0.2138560586703578	4.076881605104265e-24	2.628423811976507e-23
C1orf106	65565.46479239827	2.200186088357659	0.19127149024924392	1.2593299795376892e-31	1.1589225525394762e-30
C1orf110	90.78189994182102	2.163212132753106	1.0943829136086465	7.207434226534829e-4	0.0012775785806893828
C1orf129	75.96993726352598	2.046656625343884	0.5552207780612625	6.728360529816036e-6	1.4371966618260018e-5
C1orf141	5.584882852107584	2.863272451752707	1.8764928198834474	9.406883994335654e-4	0.0016475189175115185
C1orf158	45.89373975257783	6.724338651730168	1.1567388742244658	1.2927678675360074e-10	3.905650948045255e-10
C1orf180	20.61590387516133	2.0101286509105023	1.2464243842978897	0.0017958666473987738	0.0030535551878949083
C1orf64	2924.5161067536387	5.095082845150359	0.4881835386990247	5.456466856319622e-27	4.054171044216407e-26
C1orf65	191.29707408641832	4.898751374808031	0.8029186211501897	1.5777987855161235e-11	5.034365044566081e-11
C1orf94	5.8881680874791975	2.1496301392805166	2.0948926630544706	0.0038979489960096238	0.006366330276126025
C1QL1	15852.020146952766	2.561922162552464	0.19797202461709568	1.7984624111446422e-39	2.3815906283731723e-38
C1QL4	1209.8181521129557	2.7219511285141844	0.3445850907502571	1.2251279161124468e-16	5.301056841242064e-16
C1QTNF8	51.83810382430277	3.9830315068273467	1.0439121830591689	1.0754440913259515e-6	2.4542269337348395e-6
C20orf141	5.840437003935771	25.452668947143213	1.7755205491812056	6.35007608266734e-47	1.1345167601376763e-45
C20orf186	438.42977312951297	2.51249663208805	0.45612058350847057	1.6508400098392539e-9	4.614295159423109e-9
C20orf191	338.5282650977155	3.327779410320057	0.5461132941337925	1.4217817584280034e-11	4.5494193674032755e-11
C20orf26	348.3572872080965	2.108597048673591	0.34813613863744053	8.856674659406484e-11	2.702878870564069e-10
